,text,label
8995,nchaalah y5alas wa7lek wa9tou besehel y9aymek selma atyab mabrouk erajel m3ahom colection jdida lam3a rmouch e7sesi b9odret nhaar nharaat esm 3aalam cosmetics ynefes market houda beauty nsa enaj7ine 3aalam netmanelek etawfi9 e7sesi ykathabnich tethakar klemi nhaar nhaarat ani mjarba 7adsi time for best yoyo,0
8996,zebi fdha7tna waher rou7ek r mhantel zebi 7med gidon,1
8997,nsibti fsed mili mathlete wajiha ma3ad yetfarej masta lasta,1
8998,ta7on,1
8999,i7eb y3ml buz miboun ye7b ch3b ye7ki 3a 7kytou,1
9000,wen wlad mofida,0
9001,5555it,1
9002,bravo continuation vraie actrice,0
9003,fleha by night,1
9004,chbik 3amel peruche casqu,1
9005,probleme retabli contactez,0
9006,oficiel nikomk 9ad mamacha lkalb 7afi,1
9007,saybou rajal ezebi twlou wlad 97ab riya7i madamou ched jam3aya ma3neha m3ahe,1
9008,th3aleb,1
9009,algerie 9olek maset laset,1
9010,rijal tatakhala aliha,0
9011,mazdouma nawfel la7as ma3andouch chakhseya,1
9012,bravo toutou,0
9013,fethayah,1
9014,a7la groupe,0
9015,bravo,0
9016,eminam,0
9017,3adi jay khir nsal7o ghlatna hia chealse b9at a3wem ba3ed estethmar city hezo titrowat jam3ietna mahich khaiba ne9sina mla3bia postes mo3ayna khedma akahw,0
9018,li3eb,1
9019,mazyenha,0
9020,asba lfrert manzel bourigiba,1
9021,ylaan zokomkom hlektoha ywled lkahba,1
9022,tfouh,1
9023,base lesbiene 5it tfoh 3ali kifha,1
9024,3emkom mabrok yaorido notlob rakem mayhezech 3liya tne7oli clos mesold jawboni wmerci,1
9025,chbih maset ws5if,1
9026,mariouma mahbouba kothret jamelek nebki ir7amni aman bisou,0
9027,tayaraaa,0
9028,belahi chofelna jwaret bahin jaib kamcha ta7ana t9olelna osbro nik ro7ek o5rej,1
9029,m3almaa,0
9030,avero,0
9031,hakhi miboune,1
9032,yar7mou y7asbou ma3andekch l7a9 to7kem,0
9033,3maltou el3ar karehtouna filmosaleslet,1
9034,koul u entiy 7ay abalf 5iyr u cha3bna enchalah mabrouk 3aliyn al3am jdid,0
9035,farhan aatithom faded tbarkalah habou wadi jari aamlou aatahom boutoula wedlel naksin felekher wetzid taawenhom faded zayed winhom ihebou ejamia wahed yoskot khir,0
9036,bravo,0
9037,kolna enchala coupe beb jdid,0
9038,enes chtetfarej denya galb dhib hawk replay awlawiya galb dhib,0
9039,karaoudy amla aime bjeh khadhebin hedhom,0
9040,maset,1
9041,yekhi zahrouni tbadlet wlaa esmha manzel bourgiba aaa nsit ser9aa 3ini 3inik nafs la9ta clip maradona chikh,1
9042,mchalah,0
9043,enchalah em3ak widaharlek 7a9ek wb9odret maydarda3na yed yed wa7na em3ak,0
9044,tahafouna wajiha,0
9045,masta ow mt3rechh etmthel ow m3lihach wahret wahhda etsou9 motourat,1
9046,ja3far top,0
9047,chkon hadi,0
9048,salekha saif islem,0
9049,mase5 we9leb lvista,1
9050,yakerho nahdha salafia,0
9051,aidek mabrouk snine daima ema klemek shih beder warina kodratik,0
9052,smug enasr exactement,0
9053,adna moustawa andhoum,1
9054,maset laaset,1
9055,m3alem,0
9056,partager,0
9057,inta m3alem wa7na menek net3alem,0
9058,wahdek ba3athek tahana hasilou ykhalik lina,0
9059,raja3 otorogo,0
9060,fhemtou enes talrah lmeslmines cest clair cherou nik entouma dinkom,1
9061,bravo belahi hanina 3lihom rahoum 8albou,0
9062,zayed khamej masakh matwalich 3abd belahi okhtek tfarjou faha la9ta hadheka,1
9063,m3alem amine w3andou 7ajet ya3mel tbarkalah netmanew nchofouh enes 5ir naoufel lwartani ri9,0
9064,5edma tayaraaa qualite image tfata9 profesionel 3ale5er lcarde etc bravo kamlou wbadlou cinema tunisiene,0
9065,karti mnadhmin menhom hedhom mayetsama zo non,0
9066,i5it,1
9067,yhabal,0
9068,yousef,0
9069,m3alim n7ibek rajil ta5ouch mwabna zmimhom nawfil wirtani,0
9070,3ijbetni,0
9071,tafi rouhik,1
9072,aminos petit robot ete trouble quoi,1
9073,non demain nefsa5 contra,1
9074,ma7lek temchich tatla3 chrif,0
9075,mast,1
9076,masa5 mnayek tfih,1
9077,najm na7i vu belhi,0
9078,lamia bra nayek wrye7i,1
9079,gabes weneha,0
9080,nice as ra5astha sahibtik 9adakich miboun,1
9081,mabanhaaa,0
9082,nasim fahmna ida kayan sions 3ychk,0
9083,akmaj jabtou lelhisa tfouhh,1
9084,mabrouk 7abibti yousra fra7et bezaf yetraba lghali 3ezkom,0
9085,bourjouliya masta,1
9086,m3alm chai5 mnwarna,0
9087,aslama,0
9088,icha3b bos wtawa baraw nik limkach5in wa7na wslouma wbech inikoukom yewled il9a7ba,0
9089,didine canon vs klay bj didine klash aime klay bj coments,0
9090,maset jomhoura kane 7abes,1
9091,mahkol masadkna lbled rakhet bsaraha nhebo yahmlo date intikabet yeli yrbah saha lih nchala yfiko rwahom echaeb fad metasisi,0
9092,yal king,0
9093,vive vive bravo lui nchlh ikamel hakaka sport politique,0
9094,masa5 ta7an,1
9095,la9ta cv aal lekher 3ejbetnich,1
9096,tnik raas ghneya khali zok omhom yamb7ou kamel,1
9097,9adeh ta3ref tmathel tofla bravo,0
9098,belahi leflous 3awent beha lclub manajemtch tna9es lbtala 7ali m3amel 5sert linti5abet masmest ydik clubiste dam ya7ki,0
9099,y3inek,0
9100,mamestk,1
9101,bravo msakni,0
9102,suis desus,1
9103,nik omok ma3andekche blasa,1
9104,a3outho belah menkom,1
9105,nhebou lclb belha9 m3aak lele5er jey derbi wyhebou yda5louna b3athna m3aak,0
9106,ta5raw,1
9107,wa7na menek nt3alem nosket wenta mawjoud manerda netkalem,0
9108,3inik aktar etwansa bensba taher be hasine koulna na3rfou madhih akbar mamsou5 tunise layam binatna jama3at kaktuse lama yandmou enhar 3arfouh nawfal elwertani moez ban garbiya 7adath 7araj,0
9109,ka3ba laa,1
9110,verifie reviens vers,0
9111,toz e5dem a3la rou7ek 5alihom yenb7ou lekleb,0
9112,bravo 3tithom 7a9hom wezyada,0
9113,elrye7i ibayen 7osn nitou notlob minek t3aweni bdar ija 3aych,0
9114,aubla mub,0
9115,mar2a fadhila,0
9116,mamsatha pf program tmastou,1
9117,yedekfih wayeh zeby tebki yarak tebki sa3dik,1
9118,tefouh zok omikoum fadahitouna,1
9119,9adich ta7foun najm tayir 7ases ra9i thawe9,0
9120,we7id yisibik toskot imposible hedika il7aja n7eboha non mask bravo,0
9121,yahfed y9adrek fe3l khir algeri,0
9122,savedir koi mafemech fech 9a3ad na3mal peu done nr certain responsabl,0
9123,bravo lefri9i kolou le5er yelzem tsir thawra oujouh yetrabou,0
9124,a7la zina a7la gasriniya,0
9125,bravo continuation,0
9126,tfouh din waldik farkh kaboul,1
9127,chawah sorto karyero tla3 feregh mostaweh ta7t ezliz,1
9128,josef m3alm,0
9129,j3ifer,0
9130,fi9 rouhek waref 9ader ya3mel joumhour l4alya jam3eytou yarhemhom,0
9131,bravo naji jaloul,0
9132,ma3jbnech,1
9133,sibon,0
9134,ma7laha bint,0
9135,hasni wadhah melki bilel,0
9136,m3alam merci inschalah romdanek mabrouk rakzilna chowya jam3ya m3alam,0
9137,tfoh chib wel3ib wel9beha la3net,1
9138,ma3jibnich bilwjouh,1
9139,bravo m3alim,0
9140,king ya7fdhek 3ayltek 7ebouk ndlel,0
9141,erwa7i m3alem ataw ta5rawlo mnawkin,1
9142,3omri manta5ebt nenta5eb wzeda alitahad hor,0
9143,maset,1
9144,amar jmal meneur home y3awen amar jmal maher haded emanuel clotey wisem yahya decembre twali we9fa mli7 efectif bien etofe valeurs tekhdhelna hedhouma,0
9145,nayek,1
9146,9ad mata3ti ljam3iya nraj3oulek double,0
9147,7ala,1
9148,zaboure,1
9149,mast i3ayef,1
9150,ya3koubi djabou plutot posible hana mezelna sabrin mourad koub3a samsar mte3ou,0
9151,3sal zink,0
9152,walahh mahleha limra dahaka nchalhh yjibelha welde lehlel,0
9153,yenawrak ye7mik vos fans sont tjs fiers,0
9154,raja3 djabou,0
9155,mahleha 3ajbetni 3ale5r bandi,0
9156,m3alma,0
9157,chib 3ib,1
9158,mashalah,0
9159,habtelna lhama,0
9160,a7la w7ed fihm,0
9161,ma7leha tounisna n7ibouha joi,0
9162,chof farm ranch sokra edhika akbr piza aben piza,0
9163,mast,1
9164,nchouf a7sen wa9t kasb machari3 5rajna i7tikar haymana 3isabet etrabelsi wben 3li netf2lou 5ir,0
9165,chkouni hethi raht jdid,1
9166,bahi ma7lek ma7la taltek nch eywaf9ak fi3al khir,0
9167,hbiba la5ribi charfti oi limra tonsia alaf mabrok habibat tonisyan baktina milfarha oilhi,0
9168,bdet 5idma yali ti7tarmou cpr n7awlou nibniw b3adhna mer,0
9169,n7eb ngoulelkom echa3b etounsi akbar elgadafi,0
9170,peur inconu,0
9171,maset laset,1
9172,louled tawla 7asa ma3abiya,0
9173,yefthlhelk 3azizti ye5liyha tej rasek rouhi,0
9174,mezelou mafakouch sadma louala zedhom sadma,0
9175,ya3taha kowa jahad,0
9176,7al9a 7lowa,0
9177,riye7i riye7i 3asba linide2 lenahtha melyarat 27seb 3afat nikomek beji 7awi,1
9178,mastaaa,1
9179,tre beinz,0
9180,r tunisia,0
9181,aaa njareb,0
9182,libidakhal kilmat,0
9183,9asitou ya9wa,0
9184,rj3ouli vu ta3i 8lotet aman kifh na7iha vu tfouh masa5,1
9185,lclub mat5wfnech american 8irha,0
9186,berjouliya 3ejbetnich menek amin 4ifek mely d5al tchalek,1
9187,a7sin ma3malt hedheka ch7abina ysir machalah 7al9at 3awdhik yjib plusieurs invites etait tres pro,0
9188,mamsitha,1
9189,bravo rjoulia,0
9190,kaleb yabka kaleb,1
9191,tfouhhh,1
9192,maset,1
9193,top sadek,0
9194,ajax real madrid,0
9195,mouzica hlowa clip tayara laka sinon travail,0
9196,enfain ahsan presedent lahsan cha3ab efriki yahmik milhasidin oi ynajhik masirtak ajal efriki,0
9197,mahboula,1
9198,mas9tek mabdledek ezeby maz3mek tachwih la3bed,1
9199,yar7em 5alewna n7ebouha ykoun a7sen meli 9balou joyeux anif ghalia yar7mek zgaw,0
9200,5ayeb zabrat masich le3ebha dhamer wilek tahan,1
9201,m3alem matsma3,0
9202,maset laset,1
9203,nhebou fe3el,0
9204,tayara cinq dis,0
9205,9elt 7ya tfih 9anet mas5a,1
9206,nistana bich tjewib joueur kef kaal chrinehom jewbou ahki a3lih defa3 a3la,0
9207,bel7ram elmarzou9i mamlech 3ini siyesi wa7dek,0
9208,3amel 7arboucha m3alem,0
9209,awla tched yelzemek dectatour mou3aynin ywaf9ek,0
9210,ides samy elfehri sont meileures uniques aime cete persone atendu longtemps apres mort jean luc delarue yarhemou faire copier emision se dispute france2 coler dans sa chane el7iwar etounsi ayayaya tout cas sorti ses habitudes regarder etrangeres faire pareils copier coler sinon comparant cete emision cele 3alaa echabi invites samy ont pase par salon coifure maquiage cheveux autres ceux alaa sont spontanes natureles tout cas courage,1
9211,tayara,0
9212,technique,1
9213,chbik amine jaybelnaaa ta3ab kabdi le3bet mamsto a3333 netkaya hachakom,1
9214,putain tube pi suces frere from algeria,0
9215,binzarte charafi jirene,0
9216,sei bjeh 3awnei dhem 3res aweli htfi,0
9217,bravo sintegra continuation,0
9218,rye7i rye7i l3am taher wartani,0
9219,belah fahamni nihayat nihaya wa7da a3leh nihaya jetni hak mazelt 9esa mafhemtch nihaya mta3i 7abit nbadelha ma7abatech aslan matjich nihaya he4i,0
9220,beled lifdaye7 bachare yestefide,0
9221,khoya algerie kamea,0
9222,masta dabdoba,1
9223,terba el3asba,1
9224,m3alma,0
9225,wa9tech t9adem tracho7 mte3ik,0
9226,snins dayma col aam chaab khirs,0
9227,ma3ejbetnich,1
9228,m3alim,0
9229,ta7an esbsi 5sert confiance,1
9230,mamstou mamstou bjah n7eb na3ref idha7ek,1
9231,bsal el7am t7ebou semiyouh ytir tiran halokza jebtou raj3oulna nawfel,1
9232,5ir 3id mabrouk atounisin,0
9233,go3ra chway,1
9234,yarhamhom atendant nahna wa9tech nakhltou 3lihom nirte7ou,0
9235,islem yathba7 wenta,0
9236,m3alem tkamel tjibelna fdhaya7 ednadik,0
9237,rawa7 barka ndabrou rousna wa7adna,0
9238,ezdine welen 3asba termtek thenien bentek comportement avoir grimaces kel fait zebi conais proverbe soit poli quand es joli,1
9239,bravo nour,0
9240,lou yam3alem mayet9arnoch wlibya yab9aw tkarkira chabchoub,0
9241,smug meileur raport qualite prix confirme sa7a zoch,0
9242,bravo,0
9243,milkshake nutela,1
9244,mabrok 5oya sofyan wchi le5bar chafik jaraya wla rais 7ezeb neda tones,0
9245,nt tnikha tkhaleshech ghryba fyk,1
9246,meak,0
9247,hysterique,0
9248,anouar seybou ghanouchi jbed we7ed kelma 5ayba 5oudou a5la9 moncef mo7tram rou7ou mo7tram ghirou,0
9249,lyoum nadwa so7oufeya,0
9250,iryahi mahkoumch sormou yohkom 2milione tunsi,1
9251,yagami lite ryuku shinigami,0
9252,sahih houni fema zada 7aela haki lazem netwadou chway mahma kinet intemaetna machya howya,0
9253,zyad tahan,1
9254,machalah,0
9255,tfouh aalikoum e3lem 3aaar omigalou miboun,1
9256,chbiha toufa fisa3,1
9257,etfouhhh omasi5555555555555555555555555555,1
9258,taime,0
9259,monsef 3andek esala7iya hanina 3id,0
9260,jadedlna ya39oubi,0
9261,7ftrich,1
9262,plz kolna 3ana matlib moua7id houa roujou3 alexis yahiaaa yirj3ou,0
9263,aya mili5ir nikomha se soit ja,1
9264,bravo yakrah lakrad sadam hsin raho ja 7ay maysirech hakaka sourya plastine raja3naha hak,0
9265,nami maredhto zebi 3sab manda5el zok omha char meli 3malto demand,1
9266,mabrouk mabrouk vive bravo cpr,0
9267,bravo mzeya 9ademetha ltounes lwa9et,0
9268,ya3tak se7a,0
9269,atende repense tuer brahmi belid,0
9270,hak eti7 em3a esra2il et9ata3lik sormik,1
9271,ehna mek meryouma behya yemoutou katar mek jmel mi maya ila bougaleb salit elison col wahed maawaj lemeri yecharef saha filwaten te sidi heta chekib regma saet mouyoulou linahda leken nefhmouh katar gamed kid lekwanjia maryouma onchor hetihi etedwina besmi lasad fredj esehel elkanir,0
9272,7ala,0
9273,bravo jma3a,0
9274,masatha bayrem moufida,1
9275,nayk b3id,1
9276,ka insana ta3jabni,0
9277,zayd nawfel,0
9278,barchute ynagz wla ya9ra fete vive neji jaloul,0
9279,krahet sorm omo lbarnamej amine 9ara r5is maya3rach ya7ki l3asba,1
9280,wrina kifach tsaybi ch3rak,0
9281,salem mama,0
9282,siyasi kawarji ria7i,0
9283,yar7amhoum awlad yefahmou enou italia falsa saye 5amem emathmeth o93ed bledk a3mel 5ir,0
9284,salifou non,0
9285,bkina bravo,0
9286,pf kartha kadech t9asi,1
9287,ma7laha bint,0
9288,just question chbihom mazelou amie ma3aah 7abou yet7aarch bihom tabda wa7da 9aser n9oulou 3morha ans sexsew ma3a b3athom yet3a9eb sayebna loughet mahich wa3yha konou we9i3in,1
9289,bilehi lflous lirmithom birasmi fake,0
9290,fedit,1
9291,akhralou,1
9292,elotef ach mazel sme3nech,1
9293,tayara,0
9294,nik masa5,1
9295,slm sabrine nheb nahki mrs mawthou3 hases akid,0
9296,bravo bravo lem3atlem welad asl,0
9297,zanatir mnaykin,1
9298,hlowa southa tayara,0
9299,maseta wthrbata roheha whiya 3moreha wgoufa babourek zafer chef darek 5erlek memti,1
9300,nakrhou hja bark inou ktheb kal naml machari3 hachtou korsi lasrek khtaf faama,1
9301,kifou lezem imoutou,1
9302,probleme,1
9303,edha7ek wtfarhid wbelahi raj3elna barnemej chrik la3mor,0
9304,leblasa,0
9305,nsiha yezik etmarmid ich hyatek sayeb oualah koun akel nsiha akhaouia,0
9306,y5alik telecom,0
9307,mastaaa bkoulhaa,1
9308,bravo wa7dek king masab enes yada3ou wataneya ijibouna mostathmrin,0
9309,slm nheb na3ref mou2tamar 3amlou moncef gabes wa9tech,0
9310,emkaheb fech echa3eb yestana meno,0
9311,bla bla bla bla blablabla,0
9312,azouza amla hala,1
9313,subs to plz,0
9314,ybarak rajal zman 9alat rjal ykatar mtalou y5alilou mimtou nchlh tnja7 l3amaliya,0
9315,ta5ra,1
9316,be3 talvza chra video,0
9317,bouzynk,0
9318,hlowa pub,0
9319,zeby hasilou,1
9320,mnawer yousef,0
9321,esbe7 7otolhom,0
9322,mark,1
9323,nikelhom omhom m3aak kolha fe9et belo3ba kamcha ta7ana ywa9founa aw ychoufou 3aredh 3morhom chefouh,1
9324,titre m3awed refrein marat mnayek,1
9325,hsin dik ma7lek,0
9326,tfouh,1
9327,bravo tasmaa ezawali menek lih taaref,0
9328,awbech ech3amlou 3ar i3ayef tfih 3lihom,1
9329,bilehi sou2el ntmanek tjawbni par msg lehi blintitdabet 5atro ziro wbilehi kit5amamo tjibo joeur kifkm intm nrmlment fb tis2l aneho joeur y3jibhm mithel tjibo rouskm wili y3jbkm 3li ma3loul wkarl max tichoufo joumhour chi7b joueuret ataw tchof lclub kititsala7 ma5alytha lhay2e lmodira mta3km meri wken ta3ml mziya tjawibni,0
9330,mamesto,1
9331,chbihom ma9loub parties tekmel parti terja3 parti sal7oha yeziw bhema br repondre,1
9332,alf dislike,0
9333,oskot tjib invites twali blasethom,1
9334,ma7laha ma7la southa n7ebk amouna,0
9335,e5dem ro7ek hadhokom mondasin y7oto la3sa 3ajla,0
9336,machalah ye7miha 3sal,0
9337,raouwaa,0
9338,heda kalb ta3 zabi trabelsi ja yenta9am wjarah,1
9339,abone bras la7nina,0
9340,lotfy m3alem,0
9341,hathaka bethate akbar saket welahas leslim chiboub zidou rasou khalih efik hak etahan eslim erabaawi,1
9342,ta7founa 3azouzti,0
9343,7asna ma3ejbetnich,1
9344,cv mast,1
9345,maset blid jit,1
9346,aa raj3oulna cnx kleb,1
9347,ma9ar 7ezb mte3kom rades,0
9348,bedlou wakit,0
9349,9athi emasa5,1
9350,maset maset maset laset motrobi h taref,1
9351,bravo a7la fawzi sa7aa fawzi 5tar tri9 hideya yahdina yahdih ensen mo7taram jaza2ir n7eb faouzi 5ouya faouzi a5le9 5lou9 macha2alah,0
9352,tahan,1
9353,msawer lzibi zahrouni ba3ed y9oli fer a5ralo,1
9354,monafe9 la7as,1
9355,bravo,0
9356,fuck miboun kaleb tseb bledek makech khit europe jabri,1
9357,ep part fkol halet sayf imout hotou like sayf ichouf coment ijewebna,0
9358,prix,0
9359,mrc,0
9360,nikni kn fetet 7k,1
9361,wajiha m3alma koul kilma blasitha,0
9362,kalba wdayra 3rjel bhiem etafhin,1
9363,soufre,1
9364,a7la 3aychoucha,0
9365,ksouri 7awel ta5ralo,1
9366,t3ebet blhy,0
9367,bravo grand monsieur ykhaliouek barka salots,0
9368,pub pub importante,0
9369,hoa 9al itha 3malet jam3aya mada5il 9ara no5rej,0
9370,amir chance m3alem i5dem inchala 7asen ila a7sen,0
9371,cha3malna reseau,1
9372,propos jouaret yo5rjou bi3hom a3tihom jsk h lif 9awdet le7laibi 3ina b7ata joueur 3ndhom,0
9373,aya atakant pivot ghoul alex ywali heni,0
9374,tekdhbou 7ram,1
9375,droit conexion minimum posible,1
9376,fuk rye7i miboun,1
9377,pf moustawe wsolnelou mousalslet,1
9378,matasla7 lchey,1
9379,lmochkol ysebou kene tkolou 3awin jam3itek ikolik yakhi nikhdim 3lihom,1
9380,m3alma,0
9381,chnya lkilmaa,0
9382,credits ya3mel entej sam ymawel cas travail,0
9383,orido yamdalalna,0
9384,contuniation amir l9odem 3chiri,0
9385,eni n7bha te3jbni,0
9386,toute nos felicitations douktour paris hanian koum douktour,0
9387,ane zok,1
9388,tbarkala3 maysa nchouf may mt5ani wlah ya3teha esa7a a7la may,0
9389,zied nemchiw enaa,0
9390,ms9tha ines o5tha rhi normalement tsam7ha m5yb 9lbha,1
9391,7achem rou7ou bhim clip lewel ya3tih wahef mamstou alh ya3tih sa5ta rasou lmo5roj lebhim 3malou mas5ra 3ela,1
9392,tahfoun,0
9393,motrabi rached,1
9394,bravo,0
9395,ta7ana mdr,1
9396,chkon ja story 7ajouri,0
9397,nakraha,1
9398,ba3ed choufli msatet,1
9399,3adi ka3d ysir masr etounsia va voir kadch yzid ya7trmek echa3b,0
9400,yahki fasad,0
9401,etaked awled la7wem cha3biya yenta5bouk 5asatan awled 7ay hlel eltwa mefemech makteb ba7thena,0
9402,7ala 9a7ba yoster esoure9 yestanou,1
9403,raj3ina djabo,0
9404,vrai lmafroudh ykoun,0
9405,kelma khrit blaghlat fechl siyaseyan riadhyen,1
9406,viens decouvrir cete chanteuse qui juste epoustouflante enorme coup cur pase chanson chanson chacune entre ele magnifique quel talent masha souhaite suces hauteur votre talent dire enorme,0
9407,ya3tiha ysaha,0
9408,big up basem,0
9409,deyuth wled lhemla dehchi mibun saha mejitekch ene lbarlamen lhajela menikhelik libi mneyk asel mukch tunsi wsif nikomek lkahba,1
9410,marzou9i 9alab,0
9411,alexis n7ebou we7ed barka yadfa3 yosref tab9a kelemtou y7eb y3ewen mara7ba,0
9412,orange rebhet,1
9413,felicitation monsieur marzouki confiance,0
9414,9arbouch nchalh l7ouma cha3bia,0
9415,yechfih ahmed yechfini yechfi omet sayedna mohamed walh la3thim sa9i ta3ba bacha mal9it beha bledi,0
9416,wzir ya7tarimch idhyouf wilmo9adim lbarnamej wilmitfarij wihiz rou7ou wyou5roj t7ib 4odwa tilmidh y9adir ostadhou wis7abou wilidara,1
9417,jaa3four 7louwa l7al9a surt 7keyt nedr mt3lmath,0
9418,arjouk jibilna sadomba,0
9419,itidab jdidi l39liya,0
9420,tfoh,1
9421,lawled mathamech la5bar radios,0
9422,bravo yhebouh ya3ml saber bledna saber,0
9423,may5afech wnchalah yekchefhom wsadkouni ya3mel echar yti7 kolna wslim rya7i,0
9424,bravo,0
9425,mamset zokomkoum,1
9426,hotel djerba castile,0
9427,mostahil fanana southa hit,1
9428,bravo kolna thi9a a7la chalbou9 lel7laybi benour,0
9429,ibn,0
9430,yenja7 ya3mel zayed fibelou idha7ek sayeb,0
9431,hada eklam et9al awal ew chafouk serieux ew sa7eb kelma we9 fou,0
9432,maset maset,1
9433,cazoni lazem tjiblo milan ac ihiz botola lemnayka,0
9434,belehy nheb nkoul kelma tahkili aal bdan aal a3tha2 hta hayawenet aand kenk tkoli soutek sout tfol bnet aswat hom kel wled kenk darja hethy heb aal heb hayer esmek ey aalech neksek aal tofla juste telbes rouba taamel beha clip taary aalina rouhk khw mchet khlo9 kifkom waket fyh arjel lotef raby la3na khra la3naaa,1
9435,msatak louaget taxiyet a7ma9,1
9436,bakitni,0
9437,awil twali andha kdar wtahki aliha jarayid eme nhib nishil ryehi bilehi t3aditou spts,0
9438,tmathel bravo,0
9439,aider,0
9440,miboun okabeul wmase5,1
9441,belahi chnawa tseb 7alto kifach ay kelma t9oulhalo normalment yafra7 biha 7alto anyek kelma,1
9442,mabroukin 3leha,0
9443,m7lahom a7sem mesalsel y3jbni hwa wlad mefida,0
9444,ma3neha idoles twensa zatal comique kamcha mnaykin ta7ana,1
9445,louled 3mel malouli,0
9446,3sba klay nik,1
9447,a3dhem ay cha5es wahwaa milk jami33 mokades,0
9448,aid said omron madid tois fameuse equipe caaa,0
9449,clasic hamburger not that bad beter to avoid mustard but as something to drink realy recomend caramel machiato so sweat,1
9450,ma5yeb rasek msekni,1
9451,warda kanit temda7 7yetha ema tla3t r5is majithech moutha ma3titha ahamiya,1
9452,emirates staduim,0
9453,wa9tech yedimari maktab iti7ad elwatani el7ama,0
9454,frere blhy na3mel vidyouwet tafrika sa7by blehy ta3mel video,0
